sexo,escol,Tam_loc,agg_attitudes_toward_cultural_openness_and_foreign_influence,agg_cultural_identity_and_heritage,agg_cultural_socialization_in_childhood,agg_reading_engagement_and_literacy
1.0,3.0,3.0,4.886363636363637,3.1063829787234045,3.76923076923077,7.000000000000001
1.0,4.0,1.0,2.6363636363636367,3.2978723404255317,2.384615384615385,7.000000000000001
1.0,3.0,1.0,3.8636363636363633,1.9574468085106382,3.076923076923077,7.000000000000001
1.0,4.0,1.0,1.8181818181818183,1.9574468085106382,3.76923076923077,7.000000000000001
2.0,4.0,1.0,2.4318181818181817,1.9574468085106382,3.076923076923077,7.000000000000001
1.0,5.0,1.0,2.4318181818181817,1.9574468085106382,4.461538461538462,10.0
1.0,5.0,1.0,3.454545454545454,1.9574468085106382,3.076923076923077,1.0
1.0,5.0,1.0,1.8181818181818183,1.9574468085106382,1.692307692307692,7.000000000000001
1.0,2.0,1.0,5.909090909090908,1.7659574468085104,1.0,7.000000000000001
1.0,4.0,1.0,4.886363636363637,4.25531914893617,1.692307692307692,1.0
2.0,3.0,2.0,1.6136363636363635,2.1489361702127656,1.692307692307692,1.0
1.0,4.0,1.0,2.6363636363636367,2.1489361702127656,3.076923076923077,7.000000000000001
1.0,4.0,1.0,1.8181818181818183,1.9574468085106382,3.076923076923077,7.000000000000001
1.0,4.0,2.0,3.8636363636363633,1.574468085106383,5.846153846153847,7.000000000000001
2.0,5.0,1.0,2.227272727272727,1.9574468085106382,3.76923076923077,10.0
1.0,4.0,2.0,3.454545454545454,1.7659574468085104,1.692307692307692,10.0
1.0,5.0,1.0,3.25,1.9574468085106382,5.153846153846154,10.0
1.0,2.0,1.0,2.227272727272727,1.9574468085106382,1.0,10.0
1.0,4.0,1.0,2.6363636363636367,1.9574468085106382,2.384615384615385,1.0
1.0,4.0,1.0,1.8181818181818183,1.9574468085106382,1.0,3.999999999999999
2.0,3.0,1.0,1.8181818181818183,3.1063829787234045,2.384615384615385,7.000000000000001
1.0,4.0,1.0,2.4318181818181817,1.9574468085106382,5.153846153846154,10.0
1.0,4.0,1.0,2.840909090909091,1.9574468085106382,1.692307692307692,7.000000000000001
2.0,5.0,1.0,2.0227272727272725,1.9574468085106382,2.384615384615385,7.000000000000001
1.0,5.0,1.0,1.6136363636363635,2.1489361702127656,4.461538461538462,7.000000000000001
1.0,2.0,1.0,3.25,1.9574468085106382,1.692307692307692,1.0
1.0,3.0,1.0,3.045454545454545,2.1489361702127656,2.384615384615385,3.999999999999999
1.0,5.0,1.0,2.227272727272727,2.1489361702127656,4.461538461538462,7.000000000000001
1.0,3.0,1.0,2.6363636363636367,1.7659574468085104,4.461538461538462,3.999999999999999
1.0,4.0,1.0,1.409090909090909,1.9574468085106382,5.846153846153847,7.000000000000001
1.0,4.0,3.0,2.6363636363636367,2.1489361702127656,3.76923076923077,1.0
1.0,3.0,4.0,2.4318181818181817,1.9574468085106382,1.692307692307692,1.0
1.0,5.0,1.0,2.6363636363636367,1.9574468085106382,3.076923076923077,10.0
1.0,1.0,4.0,2.0227272727272725,2.1489361702127656,5.846153846153847,7.000000000000001
1.0,5.0,1.0,2.227272727272727,1.7659574468085104,2.384615384615385,3.999999999999999
1.0,5.0,3.0,4.068181818181818,4.063829787234043,3.76923076923077,3.999999999999999
1.0,5.0,3.0,4.068181818181818,4.063829787234043,3.76923076923077,3.999999999999999
1.0,3.0,1.0,1.8181818181818183,2.723404255319149,2.384615384615385,3.999999999999999
1.0,5.0,3.0,3.8636363636363633,4.063829787234043,3.76923076923077,3.999999999999999
1.0,5.0,3.0,4.068181818181818,4.063829787234043,4.461538461538462,3.999999999999999
1.0,3.0,3.0,4.068181818181818,4.063829787234043,4.461538461538462,3.999999999999999
1.0,5.0,1.0,2.6363636363636367,1.7659574468085104,5.153846153846154,7.000000000000001
1.0,5.0,1.0,2.4318181818181817,2.1489361702127656,5.846153846153847,10.0
1.0,4.0,1.0,2.6363636363636367,1.9574468085106382,4.461538461538462,7.000000000000001
1.0,5.0,1.0,2.0227272727272725,1.9574468085106382,3.076923076923077,3.999999999999999
1.0,5.0,1.0,2.0227272727272725,1.9574468085106382,5.846153846153847,7.000000000000001
1.0,5.0,1.0,1.8181818181818183,2.1489361702127656,5.153846153846154,10.0
1.0,2.0,3.0,2.6363636363636367,1.9574468085106382,3.076923076923077,3.999999999999999
1.0,5.0,1.0,1.8181818181818183,3.2978723404255317,3.76923076923077,10.0
2.0,4.0,1.0,2.0227272727272725,1.9574468085106382,5.153846153846154,10.0
1.0,4.0,1.0,1.8181818181818183,1.9574468085106382,4.461538461538462,1.0
1.0,5.0,1.0,2.840909090909091,1.9574468085106382,7.230769230769231,10.0
1.0,4.0,1.0,2.227272727272727,1.9574468085106382,4.461538461538462,7.000000000000001
1.0,5.0,2.0,2.840909090909091,1.7659574468085104,3.076923076923077,10.0
1.0,5.0,1.0,2.4318181818181817,1.9574468085106382,3.076923076923077,7.000000000000001
1.0,5.0,1.0,1.8181818181818183,3.2978723404255317,3.76923076923077,10.0
1.0,4.0,1.0,2.4318181818181817,1.9574468085106382,4.461538461538462,10.0
1.0,4.0,1.0,2.4318181818181817,1.9574468085106382,4.461538461538462,7.000000000000001
1.0,5.0,1.0,2.840909090909091,2.1489361702127656,5.153846153846154,3.999999999999999
1.0,5.0,1.0,1.8181818181818183,2.1489361702127656,1.0,7.000000000000001
1.0,5.0,1.0,2.4318181818181817,1.9574468085106382,3.076923076923077,7.000000000000001
1.0,5.0,1.0,2.4318181818181817,1.9574468085106382,3.076923076923077,7.000000000000001
2.0,5.0,1.0,2.4318181818181817,1.9574468085106382,5.846153846153847,10.0
1.0,5.0,1.0,2.6363636363636367,1.574468085106383,3.76923076923077,10.0
2.0,5.0,1.0,2.4318181818181817,1.9574468085106382,5.846153846153847,7.000000000000001
1.0,5.0,1.0,2.0227272727272725,1.9574468085106382,5.846153846153847,10.0
1.0,1.0,3.0,2.0227272727272725,1.9574468085106382,3.076923076923077,10.0
1.0,1.0,4.0,2.0227272727272725,1.9574468085106382,3.076923076923077,1.0
1.0,5.0,1.0,2.6363636363636367,1.9574468085106382,3.76923076923077,7.000000000000001
1.0,1.0,4.0,2.227272727272727,1.9574468085106382,,1.0
1.0,5.0,1.0,2.4318181818181817,2.1489361702127656,7.230769230769231,10.0
1.0,5.0,1.0,1.8181818181818183,1.9574468085106382,2.384615384615385,10.0
1.0,3.0,1.0,2.0227272727272725,1.7659574468085104,3.076923076923077,3.999999999999999
1.0,4.0,3.0,1.409090909090909,2.1489361702127656,3.76923076923077,3.999999999999999
1.0,2.0,4.0,2.0227272727272725,1.9574468085106382,1.692307692307692,1.0
1.0,3.0,4.0,2.4318181818181817,1.9574468085106382,3.076923076923077,10.0
1.0,3.0,2.0,2.227272727272727,2.1489361702127656,3.76923076923077,10.0
1.0,2.0,1.0,1.8181818181818183,1.9574468085106382,2.384615384615385,1.0
1.0,3.0,2.0,4.681818181818182,2.1489361702127656,3.76923076923077,7.000000000000001
1.0,3.0,2.0,2.227272727272727,2.1489361702127656,3.76923076923077,1.0
1.0,5.0,1.0,2.4318181818181817,1.9574468085106382,2.384615384615385,7.000000000000001
1.0,3.0,1.0,2.227272727272727,2.1489361702127656,3.076923076923077,1.0
2.0,3.0,1.0,2.227272727272727,1.9574468085106382,3.076923076923077,7.000000000000001
1.0,3.0,3.0,1.8181818181818183,2.1489361702127656,2.384615384615385,3.999999999999999
1.0,3.0,4.0,2.0227272727272725,1.9574468085106382,3.76923076923077,1.0
2.0,4.0,2.0,1.6136363636363635,3.1063829787234045,1.0,3.999999999999999
1.0,5.0,1.0,2.0227272727272725,2.1489361702127656,5.153846153846154,10.0
2.0,5.0,1.0,2.6363636363636367,3.1063829787234045,4.461538461538462,3.999999999999999
2.0,4.0,1.0,2.6363636363636367,3.1063829787234045,5.153846153846154,3.999999999999999
2.0,2.0,1.0,1.8181818181818183,1.9574468085106382,3.076923076923077,10.0
1.0,4.0,2.0,2.0227272727272725,2.1489361702127656,3.76923076923077,7.000000000000001
2.0,3.0,1.0,6.931818181818182,3.1063829787234045,3.076923076923077,3.999999999999999
1.0,5.0,1.0,2.0227272727272725,1.9574468085106382,1.0,1.0
2.0,3.0,1.0,2.227272727272727,3.1063829787234045,7.230769230769231,1.0
2.0,4.0,1.0,2.227272727272727,1.9574468085106382,6.538461538461539,1.0
1.0,5.0,1.0,2.6363636363636367,2.1489361702127656,3.076923076923077,1.0
2.0,4.0,1.0,2.840909090909091,1.9574468085106382,5.846153846153847,3.999999999999999
1.0,5.0,1.0,2.6363636363636367,1.9574468085106382,7.230769230769231,10.0
1.0,5.0,1.0,2.6363636363636367,1.9574468085106382,7.230769230769231,10.0
2.0,5.0,1.0,2.6363636363636367,1.9574468085106382,7.230769230769231,10.0
1.0,5.0,1.0,2.0227272727272725,1.9574468085106382,6.538461538461539,7.000000000000001
1.0,5.0,1.0,2.6363636363636367,1.9574468085106382,7.230769230769231,10.0
1.0,5.0,1.0,3.045454545454545,1.9574468085106382,7.230769230769231,10.0
2.0,5.0,1.0,3.8636363636363633,1.9574468085106382,5.846153846153847,7.000000000000001
2.0,3.0,1.0,3.25,3.1063829787234045,3.076923076923077,3.999999999999999
1.0,4.0,1.0,1.2045454545454546,1.9574468085106382,1.692307692307692,1.0
1.0,2.0,1.0,1.409090909090909,3.1063829787234045,1.692307692307692,7.000000000000001
2.0,3.0,2.0,2.227272727272727,3.2978723404255317,3.076923076923077,3.999999999999999
1.0,1.0,3.0,3.6590909090909087,1.9574468085106382,1.0,1.0
1.0,2.0,1.0,1.8181818181818183,1.7659574468085104,5.153846153846154,3.999999999999999
1.0,1.0,3.0,2.0227272727272725,1.9574468085106382,3.076923076923077,1.0
1.0,3.0,1.0,2.227272727272727,1.9574468085106382,1.0,3.999999999999999
2.0,2.0,1.0,2.0227272727272725,1.9574468085106382,1.692307692307692,1.0
2.0,2.0,1.0,2.227272727272727,3.1063829787234045,3.76923076923077,7.000000000000001
1.0,2.0,1.0,2.227272727272727,2.1489361702127656,3.076923076923077,1.0
1.0,4.0,3.0,5.909090909090908,5.212765957446808,3.76923076923077,7.000000000000001
1.0,3.0,1.0,2.4318181818181817,1.574468085106383,4.461538461538462,10.0
1.0,2.0,1.0,1.6136363636363635,1.3829787234042552,3.76923076923077,3.999999999999999
1.0,3.0,1.0,2.4318181818181817,2.914893617021277,3.76923076923077,10.0
1.0,4.0,1.0,1.8181818181818183,1.7659574468085104,3.076923076923077,7.000000000000001
2.0,5.0,1.0,2.227272727272727,1.7659574468085104,5.846153846153847,10.0
1.0,5.0,1.0,2.4318181818181817,2.1489361702127656,3.76923076923077,3.999999999999999
1.0,5.0,1.0,2.6363636363636367,1.7659574468085104,7.230769230769231,10.0
1.0,3.0,4.0,2.840909090909091,1.7659574468085104,3.76923076923077,10.0
1.0,3.0,1.0,3.6590909090909087,1.574468085106383,2.384615384615385,1.0
1.0,4.0,4.0,2.4318181818181817,1.7659574468085104,6.538461538461539,10.0
2.0,5.0,1.0,3.8636363636363633,3.1063829787234045,3.076923076923077,10.0
2.0,4.0,1.0,2.227272727272727,3.1063829787234045,4.461538461538462,7.000000000000001
1.0,3.0,4.0,2.6363636363636367,1.7659574468085104,2.384615384615385,7.000000000000001
2.0,3.0,4.0,2.4318181818181817,3.1063829787234045,2.384615384615385,10.0
1.0,2.0,3.0,3.045454545454545,1.7659574468085104,4.461538461538462,1.0
1.0,3.0,3.0,1.6136363636363635,1.574468085106383,3.076923076923077,7.000000000000001
1.0,4.0,2.0,1.8181818181818183,1.9574468085106382,1.692307692307692,1.0
2.0,4.0,1.0,3.25,1.9574468085106382,1.692307692307692,1.0
1.0,5.0,1.0,2.6363636363636367,1.9574468085106382,4.461538461538462,7.000000000000001
1.0,5.0,1.0,2.6363636363636367,3.2978723404255317,4.461538461538462,10.0
1.0,3.0,3.0,2.0227272727272725,1.9574468085106382,4.461538461538462,3.999999999999999
2.0,2.0,2.0,1.2045454545454546,3.48936170212766,2.384615384615385,1.0
1.0,4.0,1.0,2.6363636363636367,1.9574468085106382,2.384615384615385,1.0
2.0,3.0,4.0,1.6136363636363635,1.9574468085106382,2.384615384615385,3.999999999999999
1.0,1.0,2.0,2.0227272727272725,1.9574468085106382,3.076923076923077,3.999999999999999
2.0,4.0,3.0,2.4318181818181817,1.9574468085106382,5.846153846153847,10.0
2.0,3.0,1.0,2.6363636363636367,3.2978723404255317,2.384615384615385,1.0
1.0,5.0,2.0,2.0227272727272725,1.9574468085106382,3.76923076923077,7.000000000000001
1.0,2.0,3.0,1.8181818181818183,1.7659574468085104,5.846153846153847,1.0
1.0,3.0,4.0,3.045454545454545,3.1063829787234045,2.384615384615385,7.000000000000001
1.0,5.0,1.0,2.6363636363636367,2.1489361702127656,3.76923076923077,10.0
1.0,3.0,1.0,1.8181818181818183,1.9574468085106382,3.076923076923077,1.0
1.0,5.0,2.0,1.6136363636363635,1.9574468085106382,4.461538461538462,10.0
1.0,3.0,4.0,3.045454545454545,3.1063829787234045,2.384615384615385,7.000000000000001
1.0,3.0,1.0,2.0227272727272725,1.9574468085106382,2.384615384615385,10.0
1.0,4.0,1.0,2.4318181818181817,1.9574468085106382,1.692307692307692,10.0
1.0,3.0,1.0,1.8181818181818183,2.5319148936170213,5.153846153846154,7.000000000000001
1.0,5.0,2.0,3.25,1.9574468085106382,5.846153846153847,3.999999999999999
1.0,3.0,2.0,2.0227272727272725,1.9574468085106382,2.384615384615385,1.0
1.0,4.0,1.0,1.8181818181818183,3.2978723404255317,1.0,10.0
1.0,3.0,1.0,3.6590909090909087,1.9574468085106382,3.076923076923077,7.000000000000001
2.0,4.0,4.0,2.6363636363636367,1.9574468085106382,3.76923076923077,3.999999999999999
1.0,2.0,1.0,2.227272727272727,1.9574468085106382,3.076923076923077,3.999999999999999
1.0,3.0,2.0,2.0227272727272725,1.9574468085106382,2.384615384615385,3.999999999999999
1.0,5.0,1.0,2.0227272727272725,1.9574468085106382,4.461538461538462,10.0
1.0,4.0,1.0,2.6363636363636367,1.9574468085106382,4.461538461538462,7.000000000000001
1.0,4.0,2.0,1.8181818181818183,1.9574468085106382,3.076923076923077,3.999999999999999
2.0,5.0,1.0,1.6136363636363635,1.9574468085106382,3.76923076923077,10.0
1.0,3.0,2.0,2.4318181818181817,1.9574468085106382,1.692307692307692,10.0
2.0,3.0,4.0,2.0227272727272725,3.2978723404255317,2.384615384615385,10.0
1.0,5.0,1.0,2.840909090909091,1.9574468085106382,4.461538461538462,1.0
2.0,4.0,1.0,1.8181818181818183,1.9574468085106382,4.461538461538462,10.0
2.0,4.0,1.0,2.0227272727272725,1.9574468085106382,4.461538461538462,7.000000000000001
2.0,3.0,1.0,2.6363636363636367,3.1063829787234045,3.76923076923077,7.000000000000001
1.0,5.0,1.0,2.227272727272727,1.9574468085106382,4.461538461538462,1.0
1.0,4.0,4.0,2.227272727272727,1.9574468085106382,3.76923076923077,3.999999999999999
1.0,5.0,1.0,2.6363636363636367,1.9574468085106382,5.846153846153847,10.0
1.0,4.0,3.0,1.2045454545454546,2.1489361702127656,3.76923076923077,3.999999999999999
2.0,5.0,3.0,3.454545454545454,1.9574468085106382,2.384615384615385,1.0
2.0,5.0,1.0,2.227272727272727,1.9574468085106382,5.846153846153847,7.000000000000001
1.0,3.0,1.0,2.227272727272727,2.5319148936170213,2.384615384615385,3.999999999999999
1.0,5.0,1.0,2.6363636363636367,2.1489361702127656,3.076923076923077,10.0
2.0,5.0,1.0,2.4318181818181817,1.9574468085106382,5.153846153846154,10.0
1.0,5.0,1.0,2.840909090909091,1.9574468085106382,4.461538461538462,3.999999999999999
1.0,5.0,1.0,2.840909090909091,2.1489361702127656,5.846153846153847,10.0
2.0,5.0,1.0,2.4318181818181817,3.1063829787234045,4.461538461538462,1.0
2.0,3.0,2.0,2.227272727272727,1.9574468085106382,3.076923076923077,3.999999999999999
1.0,5.0,1.0,2.6363636363636367,1.9574468085106382,4.461538461538462,3.999999999999999
2.0,5.0,1.0,2.4318181818181817,2.1489361702127656,5.153846153846154,10.0
2.0,5.0,1.0,2.4318181818181817,1.9574468085106382,5.846153846153847,10.0
1.0,5.0,1.0,2.4318181818181817,1.9574468085106382,5.846153846153847,7.000000000000001
2.0,4.0,1.0,2.0227272727272725,1.9574468085106382,5.846153846153847,7.000000000000001
1.0,5.0,1.0,3.045454545454545,1.9574468085106382,4.461538461538462,1.0
2.0,5.0,1.0,3.8636363636363633,2.1489361702127656,5.153846153846154,3.999999999999999
1.0,5.0,1.0,2.840909090909091,3.1063829787234045,4.461538461538462,10.0
1.0,5.0,1.0,1.8181818181818183,1.9574468085106382,5.153846153846154,10.0
1.0,5.0,1.0,2.4318181818181817,1.9574468085106382,3.076923076923077,10.0
2.0,5.0,1.0,1.8181818181818183,1.9574468085106382,4.461538461538462,7.000000000000001
1.0,5.0,1.0,2.6363636363636367,2.1489361702127656,4.461538461538462,1.0
1.0,5.0,1.0,3.8636363636363633,1.9574468085106382,6.538461538461539,7.000000000000001
1.0,5.0,1.0,2.6363636363636367,2.1489361702127656,5.153846153846154,1.0
1.0,5.0,1.0,1.6136363636363635,1.9574468085106382,6.538461538461539,1.0
1.0,3.0,1.0,2.6363636363636367,1.9574468085106382,5.153846153846154,10.0
1.0,3.0,4.0,2.0227272727272725,1.9574468085106382,3.76923076923077,1.0
1.0,2.0,1.0,1.6136363636363635,3.1063829787234045,2.384615384615385,3.999999999999999
2.0,5.0,3.0,2.6363636363636367,1.9574468085106382,1.0,10.0
1.0,3.0,1.0,2.6363636363636367,3.2978723404255317,1.0,7.000000000000001
1.0,4.0,4.0,7.749999999999999,2.1489361702127656,1.692307692307692,3.999999999999999
2.0,3.0,3.0,4.068181818181818,3.2978723404255317,3.76923076923077,1.0
1.0,4.0,1.0,2.6363636363636367,3.1063829787234045,3.76923076923077,10.0
1.0,4.0,1.0,2.4318181818181817,1.9574468085106382,1.692307692307692,7.000000000000001
1.0,5.0,3.0,1.8181818181818183,1.9574468085106382,3.76923076923077,10.0
2.0,4.0,3.0,2.227272727272727,1.9574468085106382,3.076923076923077,1.0
1.0,1.0,4.0,9.795454545454545,3.2978723404255317,3.076923076923077,1.0
1.0,2.0,2.0,2.0227272727272725,2.1489361702127656,3.76923076923077,7.000000000000001
1.0,3.0,2.0,2.0227272727272725,1.9574468085106382,,1.0
1.0,4.0,1.0,4.477272727272727,3.2978723404255317,7.230769230769231,7.000000000000001
1.0,4.0,3.0,2.6363636363636367,1.9574468085106382,2.384615384615385,3.999999999999999
1.0,3.0,3.0,2.0227272727272725,3.2978723404255317,5.846153846153847,1.0
1.0,5.0,1.0,2.0227272727272725,2.1489361702127656,3.76923076923077,1.0
1.0,1.0,3.0,1.2045454545454546,2.914893617021277,3.076923076923077,1.0
2.0,2.0,1.0,2.6363636363636367,2.914893617021277,2.384615384615385,7.000000000000001
2.0,5.0,1.0,4.477272727272727,3.872340425531915,4.461538461538462,10.0
2.0,3.0,1.0,2.6363636363636367,4.063829787234043,2.384615384615385,10.0
1.0,3.0,3.0,4.068181818181818,4.063829787234043,3.76923076923077,3.999999999999999
1.0,2.0,3.0,3.25,4.25531914893617,3.76923076923077,10.0
1.0,1.0,4.0,3.045454545454545,4.063829787234043,1.692307692307692,3.999999999999999
1.0,1.0,4.0,5.5,4.25531914893617,2.384615384615385,3.999999999999999
2.0,3.0,3.0,2.0227272727272725,3.1063829787234045,3.076923076923077,1.0
1.0,4.0,3.0,2.227272727272727,2.5319148936170213,4.461538461538462,3.999999999999999
1.0,3.0,1.0,1.409090909090909,8.46808510638298,5.153846153846154,3.999999999999999
