sexo,escol,Tam_loc,agg_fiscal_and_service_federalism_preferences,agg_legal_uniformity_preference,agg_perceived_representativeness,agg_political_interest_and_engagement,agg_security_governance_preferences
1.0,4.0,1.0,2.883720930232559,1.0,6.142857142857142,7.882352941176473,3.53125
2.0,3.0,1.0,4.1395348837209305,1.0,7.428571428571428,6.294117647058824,4.375
1.0,1.0,3.0,2.883720930232559,3.625,6.357142857142857,8.411764705882351,2.125
2.0,1.0,1.0,3.511627906976744,1.375,8.928571428571427,8.411764705882351,2.6875
2.0,3.0,1.0,4.348837209302325,1.375,8.07142857142857,8.941176470588236,3.8125
2.0,4.0,1.0,2.2558139534883717,2.125,8.714285714285714,8.411764705882351,2.125
2.0,5.0,1.0,2.674418604651163,1.375,7.642857142857142,10.0,2.6875
2.0,4.0,1.0,2.674418604651163,1.0,7.642857142857142,7.352941176470588,3.53125
1.0,4.0,1.0,3.0930232558139537,1.0,6.142857142857142,7.352941176470588,2.96875
2.0,1.0,4.0,2.674418604651163,1.0,6.142857142857142,7.352941176470588,2.40625
2.0,2.0,2.0,3.9302325581395348,1.0,6.785714285714285,6.294117647058824,1.84375
1.0,4.0,2.0,3.7209302325581395,1.0,6.142857142857142,7.882352941176473,1.84375
2.0,2.0,1.0,5.395348837209303,2.3125,6.999999999999999,8.411764705882351,4.65625
1.0,3.0,2.0,3.0930232558139537,1.5625,6.785714285714285,8.411764705882351,3.53125
2.0,3.0,3.0,3.7209302325581395,10.0,7.642857142857142,6.294117647058824,2.96875
1.0,4.0,3.0,4.558139534883722,1.0,10.0,6.8235294117647065,3.8125
1.0,5.0,4.0,4.558139534883722,2.125,6.142857142857142,7.352941176470588,7.1875
1.0,4.0,4.0,3.511627906976744,2.125,6.142857142857142,5.764705882352941,3.25
2.0,3.0,3.0,2.883720930232559,1.375,6.142857142857142,6.294117647058824,2.40625
1.0,3.0,1.0,3.511627906976744,1.75,6.357142857142857,7.882352941176473,2.40625
2.0,3.0,1.0,4.558139534883722,1.75,6.142857142857142,7.352941176470588,2.40625
2.0,5.0,1.0,3.9302325581395348,1.0,6.142857142857142,7.882352941176473,2.125
2.0,3.0,1.0,3.302325581395349,1.0,8.714285714285714,8.411764705882351,3.53125
2.0,3.0,3.0,3.302325581395349,1.0,7.428571428571428,6.8235294117647065,2.125
2.0,4.0,3.0,2.674418604651163,1.375,6.571428571428572,6.294117647058824,2.96875
2.0,3.0,2.0,2.674418604651163,2.125,6.142857142857142,6.8235294117647065,8.875
2.0,3.0,4.0,3.302325581395349,8.875,7.428571428571428,6.8235294117647065,2.125
1.0,4.0,4.0,2.883720930232559,1.0,7.428571428571428,5.764705882352941,3.25
2.0,1.0,2.0,5.604651162790697,2.125,7.642857142857142,6.294117647058824,3.53125
1.0,1.0,3.0,2.674418604651163,1.0,7.642857142857142,8.941176470588236,2.6875
2.0,4.0,3.0,4.767441860465116,1.5625,6.357142857142857,7.882352941176473,2.6875
2.0,2.0,4.0,3.0930232558139537,2.3125,8.285714285714285,6.294117647058824,2.96875
2.0,1.0,4.0,4.9767441860465125,1.0,6.785714285714285,6.8235294117647065,3.25
1.0,2.0,4.0,2.883720930232559,2.125,6.142857142857142,5.764705882352941,3.25
2.0,2.0,4.0,3.302325581395349,1.0,8.714285714285714,7.882352941176473,3.25
2.0,2.0,2.0,2.4651162790697674,5.125,7.428571428571428,5.764705882352941,2.40625
1.0,3.0,1.0,4.1395348837209305,1.375,9.785714285714285,8.411764705882351,4.09375
1.0,4.0,2.0,3.9302325581395348,2.125,6.571428571428572,8.411764705882351,2.6875
1.0,3.0,1.0,4.348837209302325,1.0,7.857142857142858,7.882352941176473,2.96875
2.0,4.0,1.0,3.9302325581395348,1.5625,6.999999999999999,7.352941176470588,3.53125
1.0,3.0,1.0,2.883720930232559,1.0,8.714285714285714,8.411764705882351,1.84375
1.0,3.0,1.0,3.0930232558139537,1.0,9.357142857142858,7.882352941176473,1.84375
1.0,1.0,1.0,2.2558139534883717,1.1875,8.285714285714285,6.294117647058824,2.96875
1.0,3.0,1.0,2.2558139534883717,1.75,7.857142857142858,8.411764705882351,2.40625
1.0,4.0,1.0,2.4651162790697674,1.1875,8.5,8.411764705882351,4.09375
2.0,3.0,1.0,2.2558139534883717,2.3125,7.857142857142858,8.411764705882351,2.96875
2.0,1.0,1.0,2.4651162790697674,2.125,8.5,8.411764705882351,3.53125
1.0,4.0,2.0,2.4651162790697674,1.375,9.142857142857142,5.235294117647059,3.25
2.0,1.0,3.0,5.395348837209303,1.5625,8.285714285714285,5.764705882352941,2.96875
2.0,3.0,3.0,4.767441860465116,1.0,6.357142857142857,6.8235294117647065,2.125
1.0,3.0,3.0,2.883720930232559,1.0,7.428571428571428,6.8235294117647065,2.40625
2.0,1.0,4.0,3.511627906976744,1.0,8.07142857142857,6.8235294117647065,1.5625
2.0,3.0,2.0,3.9302325581395348,1.375,8.714285714285714,8.411764705882351,2.6875
1.0,3.0,3.0,2.883720930232559,1.75,6.571428571428572,7.882352941176473,2.96875
2.0,3.0,3.0,3.511627906976744,2.125,8.285714285714285,7.882352941176473,2.40625
1.0,1.0,1.0,3.0930232558139537,1.9375,8.5,7.882352941176473,2.125
2.0,3.0,1.0,2.674418604651163,1.0,6.142857142857142,7.882352941176473,2.96875
2.0,2.0,3.0,4.558139534883722,1.375,5.071428571428571,6.294117647058824,4.09375
1.0,3.0,2.0,2.883720930232559,1.9375,8.5,7.882352941176473,2.6875
2.0,3.0,2.0,4.558139534883722,1.0,6.785714285714285,6.8235294117647065,2.6875
1.0,3.0,2.0,1.6279069767441863,2.5,7.428571428571428,7.352941176470588,2.6875
1.0,3.0,4.0,4.348837209302325,1.0,9.142857142857142,6.8235294117647065,2.40625
1.0,3.0,2.0,2.674418604651163,1.0,8.928571428571427,8.411764705882351,1.84375
1.0,3.0,2.0,5.813953488372093,1.0,8.07142857142857,5.764705882352941,3.25
2.0,4.0,1.0,3.7209302325581395,2.5,8.285714285714285,8.941176470588236,4.09375
1.0,3.0,3.0,3.0930232558139537,1.75,8.07142857142857,8.411764705882351,2.6875
1.0,5.0,1.0,3.9302325581395348,1.5625,8.5,6.8235294117647065,2.40625
1.0,4.0,1.0,3.0930232558139537,1.375,9.357142857142858,6.294117647058824,2.96875
1.0,3.0,1.0,2.4651162790697674,1.0,6.142857142857142,7.352941176470588,3.25
2.0,4.0,1.0,3.511627906976744,1.5625,6.999999999999999,7.882352941176473,2.125
1.0,3.0,1.0,3.302325581395349,1.0,7.428571428571428,7.352941176470588,1.84375
1.0,5.0,1.0,2.674418604651163,1.0,7.428571428571428,6.8235294117647065,2.125
2.0,3.0,2.0,7.488372093023256,1.0,6.142857142857142,7.352941176470588,2.96875
2.0,3.0,3.0,2.2558139534883717,1.375,6.999999999999999,6.294117647058824,2.40625
1.0,2.0,1.0,3.302325581395349,2.125,7.428571428571428,5.764705882352941,2.6875
2.0,2.0,2.0,3.0930232558139537,2.125,7.642857142857142,5.764705882352941,3.25
1.0,1.0,3.0,5.395348837209303,1.75,6.571428571428572,5.764705882352941,5.21875
1.0,1.0,3.0,4.1395348837209305,1.75,8.285714285714285,5.764705882352941,2.6875
2.0,1.0,3.0,3.302325581395349,2.125,8.07142857142857,6.294117647058824,4.09375
2.0,2.0,2.0,3.0930232558139537,1.0,8.285714285714285,8.941176470588236,2.96875
2.0,1.0,2.0,3.511627906976744,1.0,8.07142857142857,6.8235294117647065,1.5625
1.0,3.0,3.0,4.348837209302325,3.0625,6.142857142857142,5.764705882352941,4.09375
2.0,4.0,1.0,3.0930232558139537,1.0,8.714285714285714,7.352941176470588,4.09375
1.0,1.0,2.0,3.302325581395349,2.125,7.428571428571428,7.882352941176473,2.6875
1.0,2.0,4.0,3.9302325581395348,5.125,6.785714285714285,6.8235294117647065,5.5
1.0,2.0,4.0,2.883720930232559,1.0,6.142857142857142,8.411764705882351,1.28125
1.0,4.0,1.0,2.883720930232559,1.0,7.857142857142858,8.411764705882351,2.96875
1.0,3.0,2.0,3.0930232558139537,1.0,7.428571428571428,7.882352941176473,6.90625
1.0,3.0,2.0,3.0930232558139537,1.0,7.428571428571428,7.882352941176473,6.90625
2.0,2.0,1.0,2.2558139534883717,1.9375,7.428571428571428,8.941176470588236,2.125
1.0,3.0,1.0,2.2558139534883717,1.375,8.714285714285714,7.352941176470588,2.96875
1.0,4.0,2.0,2.4651162790697674,2.125,6.142857142857142,9.470588235294116,2.125
1.0,2.0,4.0,3.0930232558139537,1.375,6.142857142857142,5.235294117647059,1.84375
1.0,2.0,4.0,2.674418604651163,1.0,6.142857142857142,3.11764705882353,1.84375
1.0,3.0,2.0,3.302325581395349,1.0,8.714285714285714,7.352941176470588,2.6875
1.0,1.0,4.0,3.7209302325581395,1.375,6.357142857142857,7.352941176470588,2.125
1.0,3.0,1.0,4.767441860465116,2.3125,8.714285714285714,7.882352941176473,2.96875
1.0,3.0,1.0,4.767441860465116,2.3125,8.5,7.882352941176473,2.96875
2.0,3.0,2.0,5.813953488372093,1.0,8.07142857142857,8.941176470588236,4.09375
2.0,1.0,2.0,3.9302325581395348,1.0,6.142857142857142,3.6470588235294117,3.25
2.0,2.0,4.0,1.8372093023255813,2.3125,8.285714285714285,7.882352941176473,1.5625
2.0,4.0,1.0,3.511627906976744,1.5625,9.357142857142858,7.352941176470588,3.25
2.0,1.0,1.0,4.348837209302325,2.125,6.142857142857142,9.470588235294116,5.21875
2.0,4.0,1.0,3.302325581395349,1.9375,7.214285714285714,6.8235294117647065,4.9375
1.0,5.0,1.0,2.4651162790697674,2.125,6.999999999999999,7.882352941176473,2.6875
2.0,1.0,1.0,3.511627906976744,1.375,10.0,7.882352941176473,2.96875
1.0,4.0,3.0,3.0930232558139537,1.0,8.07142857142857,7.882352941176473,2.40625
1.0,3.0,1.0,3.9302325581395348,2.125,6.142857142857142,10.0,2.40625
2.0,4.0,1.0,2.2558139534883717,1.375,8.928571428571427,7.352941176470588,1.5625
2.0,2.0,1.0,4.9767441860465125,1.0,7.428571428571428,7.352941176470588,5.21875
1.0,2.0,4.0,4.1395348837209305,1.0,9.357142857142858,6.8235294117647065,2.6875
1.0,3.0,1.0,3.0930232558139537,1.9375,7.642857142857142,8.941176470588236,2.6875
1.0,1.0,2.0,2.674418604651163,1.5625,8.07142857142857,6.294117647058824,2.40625
2.0,3.0,2.0,5.604651162790697,1.9375,8.285714285714285,7.352941176470588,2.40625
1.0,2.0,3.0,2.883720930232559,1.75,6.142857142857142,6.8235294117647065,2.96875
1.0,3.0,3.0,3.9302325581395348,1.0,7.642857142857142,6.8235294117647065,5.78125
2.0,2.0,3.0,6.651162790697674,1.1875,7.428571428571428,5.764705882352941,8.3125
1.0,1.0,1.0,4.767441860465116,2.125,6.142857142857142,7.882352941176473,3.8125
1.0,4.0,1.0,3.7209302325581395,1.0,7.428571428571428,8.941176470588236,3.25
2.0,3.0,3.0,2.883720930232559,1.0,6.785714285714285,7.352941176470588,2.6875
2.0,3.0,2.0,2.4651162790697674,1.0,6.142857142857142,5.764705882352941,2.125
2.0,1.0,4.0,3.302325581395349,5.5,8.07142857142857,5.764705882352941,3.8125
2.0,2.0,4.0,4.9767441860465125,1.75,6.142857142857142,5.764705882352941,6.34375
2.0,3.0,4.0,2.2558139534883717,1.0,6.142857142857142,5.764705882352941,4.09375
2.0,3.0,2.0,3.511627906976744,2.125,7.642857142857142,5.764705882352941,3.25
1.0,3.0,3.0,4.558139534883722,1.1875,9.142857142857142,7.352941176470588,3.25
2.0,3.0,3.0,4.558139534883722,2.125,10.0,8.941176470588236,2.96875
1.0,1.0,3.0,4.9767441860465125,2.125,6.999999999999999,7.882352941176473,5.5
2.0,2.0,3.0,4.348837209302325,1.9375,6.142857142857142,5.764705882352941,5.21875
1.0,4.0,3.0,5.186046511627907,2.875,6.142857142857142,5.764705882352941,4.375
2.0,1.0,4.0,3.0930232558139537,2.125,8.5,7.882352941176473,3.25
2.0,1.0,4.0,8.11627906976744,3.625,7.642857142857142,5.764705882352941,5.5
1.0,3.0,4.0,2.674418604651163,1.75,7.214285714285714,5.764705882352941,1.84375
1.0,3.0,4.0,2.883720930232559,1.0,7.642857142857142,6.8235294117647065,3.25
2.0,2.0,4.0,2.883720930232559,1.375,8.714285714285714,8.411764705882351,4.09375
2.0,3.0,1.0,2.4651162790697674,1.0,8.285714285714285,8.411764705882351,2.40625
1.0,3.0,1.0,2.674418604651163,1.0,7.428571428571428,7.352941176470588,2.125
2.0,2.0,2.0,3.302325581395349,1.0,7.857142857142858,7.882352941176473,1.5625
1.0,3.0,2.0,2.674418604651163,1.375,9.357142857142858,7.882352941176473,2.125
1.0,3.0,2.0,2.883720930232559,1.0,5.499999999999999,6.8235294117647065,2.96875
2.0,2.0,4.0,4.558139534883722,1.0,8.714285714285714,7.352941176470588,1.5625
2.0,1.0,4.0,3.511627906976744,1.0,7.428571428571428,6.8235294117647065,3.25
2.0,2.0,3.0,4.9767441860465125,1.0,7.642857142857142,5.764705882352941,7.46875
1.0,2.0,3.0,4.9767441860465125,2.125,9.357142857142858,7.352941176470588,4.09375
1.0,1.0,3.0,4.348837209302325,1.0,7.214285714285714,7.882352941176473,3.25
2.0,1.0,3.0,6.232558139534883,1.0,6.571428571428572,5.764705882352941,1.84375
2.0,1.0,4.0,3.7209302325581395,1.0,6.142857142857142,5.764705882352941,2.96875
2.0,2.0,2.0,3.7209302325581395,1.0,6.785714285714285,8.941176470588236,2.6875
2.0,4.0,2.0,4.558139534883722,1.375,8.285714285714285,8.411764705882351,2.125
1.0,1.0,3.0,3.0930232558139537,1.9375,8.07142857142857,7.352941176470588,2.6875
1.0,3.0,3.0,3.0930232558139537,2.125,8.285714285714285,7.882352941176473,2.40625
2.0,3.0,3.0,3.511627906976744,2.125,6.571428571428572,6.8235294117647065,3.53125
1.0,2.0,3.0,3.9302325581395348,1.9375,7.857142857142858,7.352941176470588,1.84375
1.0,4.0,3.0,2.883720930232559,1.9375,8.07142857142857,8.411764705882351,2.6875
2.0,3.0,3.0,3.7209302325581395,2.5,7.857142857142858,7.882352941176473,2.96875
1.0,1.0,3.0,2.883720930232559,1.75,7.642857142857142,7.352941176470588,2.125
2.0,1.0,3.0,2.674418604651163,1.75,9.142857142857142,7.882352941176473,2.40625
2.0,1.0,3.0,2.4651162790697674,1.1875,9.142857142857142,9.470588235294116,1.28125
1.0,2.0,2.0,2.674418604651163,1.1875,8.07142857142857,6.8235294117647065,1.84375
2.0,2.0,2.0,3.7209302325581395,1.375,6.142857142857142,3.6470588235294117,2.96875
1.0,2.0,2.0,2.674418604651163,1.0,8.285714285714285,7.882352941176473,1.84375
2.0,3.0,4.0,6.0232558139534875,6.25,6.785714285714285,6.8235294117647065,3.53125
2.0,5.0,1.0,3.302325581395349,2.125,6.142857142857142,8.411764705882351,3.53125
1.0,3.0,3.0,2.883720930232559,1.5625,8.07142857142857,7.352941176470588,2.40625
2.0,2.0,1.0,2.4651162790697674,1.0,6.142857142857142,7.882352941176473,1.5625
1.0,3.0,4.0,4.348837209302325,2.125,7.428571428571428,5.764705882352941,2.125
1.0,1.0,3.0,2.674418604651163,1.0,7.428571428571428,6.8235294117647065,2.6875
2.0,3.0,2.0,3.9302325581395348,1.0,6.142857142857142,5.764705882352941,3.53125
2.0,1.0,4.0,4.9767441860465125,1.0,4.428571428571429,6.8235294117647065,2.96875
1.0,3.0,3.0,3.9302325581395348,1.9375,7.214285714285714,7.352941176470588,3.53125
2.0,4.0,1.0,3.7209302325581395,2.5,8.5,8.941176470588236,1.84375
2.0,3.0,3.0,2.674418604651163,1.9375,8.285714285714285,6.8235294117647065,2.6875
1.0,5.0,1.0,2.674418604651163,1.0,7.428571428571428,8.941176470588236,2.40625
1.0,1.0,3.0,3.0930232558139537,1.75,8.714285714285714,7.882352941176473,2.6875
2.0,2.0,3.0,3.302325581395349,2.875,8.285714285714285,6.8235294117647065,2.6875
2.0,3.0,3.0,3.0930232558139537,2.3125,6.571428571428572,7.882352941176473,3.25
1.0,3.0,1.0,2.674418604651163,1.0,9.142857142857142,8.941176470588236,3.25
2.0,2.0,4.0,2.883720930232559,1.375,8.285714285714285,5.764705882352941,1.28125
1.0,4.0,1.0,3.302325581395349,1.0,6.571428571428572,7.352941176470588,3.25
2.0,2.0,1.0,3.7209302325581395,1.0,6.142857142857142,7.352941176470588,2.40625
1.0,2.0,3.0,4.558139534883722,1.0,1.0,4.1764705882352935,5.78125
2.0,2.0,4.0,4.1395348837209305,1.0,8.285714285714285,7.352941176470588,2.40625
2.0,4.0,1.0,3.7209302325581395,1.9375,7.428571428571428,8.411764705882351,2.6875
2.0,1.0,3.0,3.7209302325581395,1.5625,8.714285714285714,5.764705882352941,3.8125
1.0,1.0,3.0,2.4651162790697674,2.125,9.357142857142858,7.352941176470588,2.6875
2.0,1.0,3.0,3.302325581395349,2.125,8.07142857142857,7.882352941176473,2.6875
2.0,1.0,3.0,2.883720930232559,1.9375,8.714285714285714,9.470588235294116,3.25
1.0,2.0,4.0,3.7209302325581395,1.5625,6.571428571428572,6.8235294117647065,2.125
1.0,3.0,4.0,3.7209302325581395,1.1875,6.142857142857142,7.882352941176473,2.6875
1.0,4.0,3.0,2.4651162790697674,1.0,9.571428571428571,7.352941176470588,4.375
2.0,2.0,3.0,2.674418604651163,1.0,8.5,9.470588235294116,4.375
2.0,2.0,3.0,3.7209302325581395,1.0,6.142857142857142,5.764705882352941,2.6875
1.0,2.0,1.0,4.767441860465116,1.0,6.142857142857142,7.352941176470588,3.8125
2.0,3.0,2.0,2.4651162790697674,2.125,6.142857142857142,7.352941176470588,3.25
1.0,1.0,2.0,6.232558139534883,2.875,7.214285714285714,6.294117647058824,5.21875
1.0,3.0,3.0,4.767441860465116,10.0,6.357142857142857,7.352941176470588,3.8125
1.0,4.0,1.0,3.7209302325581395,1.5625,6.142857142857142,10.0,2.96875
2.0,2.0,3.0,3.7209302325581395,1.0,6.142857142857142,5.764705882352941,2.40625
2.0,4.0,1.0,3.302325581395349,2.6875,7.428571428571428,7.882352941176473,2.6875
1.0,2.0,1.0,4.9767441860465125,1.5625,7.857142857142858,5.764705882352941,3.25
2.0,3.0,1.0,2.674418604651163,2.125,5.928571428571429,6.294117647058824,4.09375
2.0,1.0,2.0,2.4651162790697674,1.0,7.857142857142858,6.294117647058824,2.125
1.0,1.0,1.0,3.511627906976744,2.3125,8.714285714285714,7.352941176470588,2.6875
1.0,3.0,1.0,3.0930232558139537,1.75,8.928571428571427,7.882352941176473,2.125
1.0,4.0,1.0,2.883720930232559,1.0,6.142857142857142,7.352941176470588,3.53125
1.0,3.0,4.0,2.883720930232559,1.5625,6.142857142857142,5.764705882352941,2.125
1.0,3.0,4.0,3.0930232558139537,1.375,6.999999999999999,6.294117647058824,4.375
2.0,1.0,4.0,2.674418604651163,3.25,8.07142857142857,7.882352941176473,1.84375
2.0,3.0,4.0,3.511627906976744,1.5625,6.142857142857142,5.764705882352941,2.125
1.0,2.0,3.0,6.232558139534883,10.0,4.428571428571429,6.8235294117647065,1.84375
2.0,2.0,1.0,2.883720930232559,1.0,10.0,8.411764705882351,2.6875
2.0,2.0,1.0,2.883720930232559,1.0,6.142857142857142,8.411764705882351,2.96875
2.0,1.0,1.0,1.8372093023255813,1.375,8.07142857142857,7.352941176470588,4.09375
2.0,3.0,1.0,2.883720930232559,2.875,8.07142857142857,7.882352941176473,2.125
2.0,2.0,1.0,2.883720930232559,3.0625,8.07142857142857,8.941176470588236,2.40625
1.0,3.0,4.0,5.186046511627907,2.125,7.642857142857142,7.352941176470588,2.125
2.0,2.0,4.0,2.4651162790697674,2.125,6.142857142857142,6.8235294117647065,8.875
2.0,1.0,4.0,2.674418604651163,1.0,7.214285714285714,7.352941176470588,2.40625
2.0,2.0,3.0,2.883720930232559,1.5625,9.357142857142858,7.352941176470588,2.125
1.0,3.0,3.0,3.302325581395349,1.75,6.142857142857142,5.235294117647059,4.375
2.0,4.0,1.0,3.302325581395349,1.0,7.214285714285714,8.411764705882351,2.96875
2.0,4.0,1.0,3.9302325581395348,1.0,7.428571428571428,7.352941176470588,4.375
2.0,2.0,1.0,8.534883720930232,9.4375,6.142857142857142,6.294117647058824,8.03125
1.0,2.0,3.0,4.348837209302325,2.125,7.428571428571428,6.294117647058824,2.6875
2.0,3.0,3.0,6.232558139534883,1.0,6.142857142857142,6.294117647058824,3.25
1.0,2.0,3.0,4.1395348837209305,2.125,7.857142857142858,5.764705882352941,3.25
1.0,2.0,4.0,5.813953488372093,1.75,1.8571428571428572,6.294117647058824,4.09375
2.0,3.0,3.0,3.9302325581395348,1.0,6.999999999999999,6.8235294117647065,2.96875
1.0,2.0,3.0,3.511627906976744,1.0,6.142857142857142,6.8235294117647065,3.25
1.0,1.0,3.0,3.0930232558139537,2.125,6.142857142857142,6.294117647058824,2.6875
1.0,1.0,3.0,4.558139534883722,1.5625,6.142857142857142,5.764705882352941,4.375
1.0,2.0,4.0,6.651162790697674,1.0,6.571428571428572,5.764705882352941,2.96875
1.0,2.0,4.0,4.348837209302325,1.0,8.285714285714285,5.235294117647059,3.25
2.0,2.0,4.0,3.9302325581395348,4.0,6.999999999999999,6.8235294117647065,2.125
2.0,3.0,1.0,2.674418604651163,2.125,8.714285714285714,8.411764705882351,2.96875
1.0,2.0,1.0,3.0930232558139537,2.125,8.285714285714285,9.470588235294116,2.125
1.0,1.0,4.0,4.1395348837209305,1.75,7.428571428571428,6.8235294117647065,4.375
1.0,1.0,4.0,3.7209302325581395,2.125,7.428571428571428,6.8235294117647065,2.96875
1.0,3.0,3.0,3.302325581395349,2.125,9.785714285714285,7.882352941176473,1.84375
1.0,1.0,3.0,5.186046511627907,1.0,6.999999999999999,7.882352941176473,3.8125
1.0,1.0,3.0,6.44186046511628,3.25,6.142857142857142,1.0,5.78125
2.0,1.0,3.0,3.511627906976744,1.5625,7.857142857142858,7.882352941176473,2.40625
1.0,3.0,3.0,3.511627906976744,1.9375,8.285714285714285,7.352941176470588,2.96875
2.0,3.0,3.0,3.0930232558139537,2.125,6.785714285714285,7.352941176470588,2.125
2.0,4.0,3.0,2.046511627906977,1.75,9.571428571428571,9.470588235294116,1.5625
1.0,4.0,1.0,3.302325581395349,1.0,6.142857142857142,9.470588235294116,3.25
1.0,3.0,1.0,3.7209302325581395,1.0,8.285714285714285,8.411764705882351,2.96875
1.0,2.0,4.0,2.674418604651163,1.5625,7.642857142857142,6.8235294117647065,1.84375
1.0,4.0,1.0,3.7209302325581395,2.125,6.142857142857142,6.8235294117647065,3.53125
1.0,2.0,1.0,3.0930232558139537,3.8125,7.214285714285714,6.294117647058824,3.25
2.0,4.0,2.0,2.883720930232559,1.0,9.571428571428571,6.8235294117647065,2.40625
2.0,3.0,1.0,3.0930232558139537,2.875,6.999999999999999,7.352941176470588,5.21875
1.0,4.0,1.0,2.674418604651163,1.0,6.142857142857142,7.352941176470588,2.125
1.0,3.0,1.0,4.1395348837209305,1.0,7.428571428571428,6.294117647058824,4.65625
2.0,2.0,2.0,2.674418604651163,1.0,6.142857142857142,5.764705882352941,2.40625
2.0,3.0,1.0,2.674418604651163,1.1875,7.428571428571428,7.882352941176473,2.6875
2.0,2.0,3.0,4.558139534883722,10.0,5.2857142857142865,7.352941176470588,1.84375
1.0,2.0,3.0,9.372093023255815,10.0,1.0,6.294117647058824,8.3125
1.0,1.0,3.0,3.0930232558139537,2.125,8.07142857142857,5.235294117647059,7.46875
1.0,2.0,3.0,2.674418604651163,1.5625,6.142857142857142,5.764705882352941,2.96875
2.0,2.0,3.0,2.674418604651163,2.125,6.142857142857142,5.764705882352941,1.5625
2.0,1.0,3.0,4.9767441860465125,1.5625,6.142857142857142,6.294117647058824,1.84375
2.0,2.0,4.0,3.0930232558139537,1.5625,8.714285714285714,8.411764705882351,3.8125
1.0,1.0,4.0,5.604651162790697,3.0625,6.999999999999999,7.882352941176473,4.9375
1.0,3.0,1.0,4.348837209302325,1.5625,7.857142857142858,5.764705882352941,2.125
1.0,3.0,1.0,3.302325581395349,1.75,6.142857142857142,5.764705882352941,4.65625
1.0,3.0,1.0,2.883720930232559,1.75,7.642857142857142,8.941176470588236,2.40625
1.0,2.0,3.0,2.883720930232559,1.375,6.142857142857142,6.294117647058824,2.40625
1.0,4.0,1.0,3.9302325581395348,2.125,8.07142857142857,6.294117647058824,3.53125
1.0,1.0,2.0,5.813953488372093,10.0,8.07142857142857,4.7058823529411775,5.21875
2.0,1.0,1.0,4.767441860465116,1.1875,7.857142857142858,7.352941176470588,3.8125
1.0,1.0,1.0,3.0930232558139537,1.75,8.714285714285714,7.352941176470588,2.125
1.0,4.0,4.0,4.9767441860465125,1.0,6.142857142857142,7.352941176470588,2.96875
1.0,1.0,4.0,2.2558139534883717,1.375,6.142857142857142,5.764705882352941,5.21875
1.0,4.0,3.0,3.302325581395349,1.0,7.642857142857142,7.352941176470588,2.125
1.0,2.0,3.0,6.0232558139534875,1.0,6.142857142857142,6.294117647058824,3.25
1.0,1.0,4.0,2.4651162790697674,1.0,6.142857142857142,6.8235294117647065,2.6875
2.0,4.0,1.0,4.348837209302325,2.125,6.999999999999999,6.8235294117647065,3.25
2.0,1.0,4.0,3.302325581395349,1.75,7.428571428571428,3.11764705882353,3.25
1.0,3.0,3.0,3.302325581395349,1.375,6.785714285714285,7.352941176470588,1.84375
1.0,3.0,3.0,2.4651162790697674,1.5625,6.142857142857142,7.352941176470588,4.65625
1.0,4.0,1.0,5.186046511627907,2.125,10.0,10.0,3.25
1.0,3.0,4.0,6.86046511627907,1.0,6.142857142857142,6.8235294117647065,3.8125
1.0,4.0,1.0,4.558139534883722,1.75,6.142857142857142,8.411764705882351,4.9375
