country,ARG,ARM,AUS,AZE,BLR,BRA,CHL,CHN,COL,CYP,DEU,DZA,ECU,EST,GEO,GHA,HTI,IND,IRQ,JOR,KAZ,KGZ,KWT,LBN,LBY,MEX,MYS,NGA,NLD,NZL,PER,PHL,POL,ROU,RUS,RWA,SVN,SWE,THA,TUN,TWN,UKR,URY,UZB,YEM,ZAF,ZWE
PHL,0.26506351397272976,0.11929510772402685,0.1375523979436092,0.20274677239243608,0.19721233133493477,0.12590589966739532,0.10006627348223818,0.21644384828404656,0.17154552945500331,0.2157983219684959,0.15373669901009657,0.12234537252446805,0.10148661573597727,0.1486170479119443,0.23524606328681316,0.10082389449790063,0.24177596825627093,0.1563680031223187,0.1638122444025285,0.13957228026223784,0.11414629189599657,0.20978611910187647,0.22297715293117312,0.1595477942840181,0.19106574302115878,0.17898776663499014,0.11635649491144512,0.10131542418310813,0.17541087188613302,0.1692332943192831,0.147771144569312,0.0,0.2727496593397511,0.1810450658723754,0.19424743566701919,0.19830367483303088,0.30051477799110515,0.21259150042132816,0.21501092220679005,0.09992446326701455,0.1913071115352481,0.16384560232803208,0.10937612261103052,0.17007102522427212,0.2630594776996264,0.12230882339832591,0.11122898185550285
POL,0.10952483385151289,0.2600149602339404,0.22540480764352983,0.19190893119494687,0.13272147844293639,0.184066904732995,0.22136985817481958,0.18228007529753748,0.15446371889740904,0.09210629305467508,0.22585989878592297,0.26150055537377104,0.23656292027369902,0.1558140444383388,0.09006674320679259,0.25882219427499076,0.27493920232594404,0.17192711097793822,0.24443876277647697,0.21968149696526745,0.21902834051617592,0.12710280594485046,0.10752605201421722,0.1470109184210651,0.20545258021065885,0.12399278817280693,0.2715136080328465,0.2517381525215783,0.16707728045285175,0.1687893216900742,0.20065514213085614,0.2727496593397511,0.0,0.13936492910312095,0.15498221031441486,0.3081867401720527,0.06649671555041353,0.13819930421135615,0.13846171241289004,0.24419010016729553,0.13549786278056095,0.17165710210360757,0.2416456287644982,0.1431904742930589,0.09851696237753259,0.1870807169980336,0.23401886479749015
ROU,0.13161304153379944,0.16554767842042958,0.13507941512715066,0.14373317292398943,0.07321511250137791,0.112146859151153,0.14019363914993005,0.1048082002515731,0.10549278226494743,0.11183839744729093,0.17245890814019096,0.1557096379842784,0.16583186553532017,0.09747364218915125,0.11852153418150217,0.1746588632618723,0.249687531521846,0.09745355042402301,0.19838130314680874,0.13442866030703968,0.1417335833104634,0.12177620668013292,0.12719691509028205,0.10496049581236076,0.11212945991391739,0.0937268667899793,0.18439132275554732,0.17026413674852223,0.07907490001189668,0.11054028512553003,0.15223788039989425,0.1810450658723754,0.13936492910312095,0.0,0.09729631045350177,0.19102164025317553,0.1651552813784594,0.131370567021031,0.10400711360253653,0.1569442261917619,0.08599605364633214,0.11716325422005767,0.1569953268124256,0.08600084865950547,0.11743793674403262,0.12927480745644568,0.1445002382016145
RUS,0.15975800915908797,0.1698083854619415,0.1556250429231677,0.11234518218841134,0.10200709070565778,0.12673063507243554,0.18670345419657602,0.17473984101000142,0.12423453359479107,0.14461374228907495,0.17914023419876035,0.19674790159953023,0.1853809501150593,0.09184502755191223,0.10711402139235261,0.18631934606565465,0.20371049252561133,0.14887092269573332,0.1695808554008913,0.16944161605581584,0.16111236590741337,0.17316206720777205,0.1375371817425916,0.13582703566658266,0.14636338264826043,0.09105037097457643,0.2023682326555252,0.17726018368798174,0.12881277841373978,0.1322458866627296,0.15019136678890424,0.19424743566701919,0.15498221031441486,0.09729631045350177,0.0,0.1733858305388854,0.19112673681737688,0.1278293672251615,0.09168191307432999,0.16451336421002022,0.08857020936005602,0.08713612487113977,0.15207418960513294,0.1203899958947139,0.17122089513224803,0.16131853591184836,0.17493399421281475
RWA,0.2916311100741628,0.15308148024092447,0.19023347901987453,0.1811591550789372,0.21707821172434505,0.19760096684986056,0.22452585458841312,0.2433514963695114,0.22617136436238963,0.27199889159353985,0.24587139929518925,0.1901895497555594,0.22626738201566518,0.2063780674873426,0.25171527464094123,0.20027529628243937,0.2591235437756744,0.2170988568545854,0.21203071886582642,0.2286042277995239,0.20892182307734827,0.2840351230763725,0.2730565909739146,0.23962804803854437,0.17703774478507378,0.22089175967730273,0.2022986507124559,0.21379810646399294,0.21070490457346724,0.22162440484423077,0.22642695583156675,0.19830367483303088,0.3081867401720527,0.19102164025317553,0.1733858305388854,0.0,0.3422496866972409,0.26200366073932935,0.2108187931566683,0.17903299468000416,0.20875772373889537,0.18537812517905272,0.17018963326384545,0.2275003353545148,0.28609498919917564,0.23900889496063735,0.194819203820457
SVN,0.11018449467610177,0.3025787847477551,0.2585468689736346,0.23776651742658572,0.1603039498583584,0.2119991679391359,0.24737871231042657,0.17769306023075898,0.18624970724293885,0.13265256828804334,0.26129458120533944,0.2900222456224324,0.2713778320776969,0.19135014566439862,0.1399002001143223,0.2961547105243166,0.32566267491618467,0.1966306569742802,0.29723710508512063,0.23337493935192513,0.25422755828332294,0.15239782471514307,0.13875810785203446,0.16447812895661862,0.22380171704190108,0.16055129000868684,0.3040828694309218,0.2772954104837613,0.17613735837605685,0.20452199342915445,0.24083162359733368,0.30051477799110515,0.06649671555041353,0.1651552813784594,0.19112673681737688,0.3422496866972409,0.0,0.16749833180663548,0.16678443879925725,0.28279019476879363,0.17640210817302138,0.21720388646682195,0.2849993243877362,0.17255511016475705,0.10370218175716031,0.21149142873090843,0.2698924984223412
SWE,0.14144152218723655,0.20280025687865705,0.14845182014837072,0.18905041679313128,0.09259612389887287,0.1527981476473247,0.17289946920426716,0.18270258720005017,0.07552311068154159,0.11786847997144186,0.12649727658635906,0.20140304143920199,0.15605255801055798,0.08636266163639231,0.13068183489990082,0.19289541321882633,0.22688775139778186,0.1805212464473395,0.19094783807759694,0.13189248425284897,0.1347537236259509,0.1216805473133007,0.11913230004873605,0.1312364144037817,0.2226778158658362,0.10429698926403538,0.22832154929372453,0.17124610613667088,0.14603836546538862,0.0945246264516324,0.11390121846702418,0.21259150042132816,0.13819930421135615,0.131370567021031,0.1278293672251615,0.26200366073932935,0.16749833180663548,0.0,0.17018567976745785,0.19803028833725417,0.10300373940466426,0.12841573168889955,0.17183081432011624,0.07929477118823398,0.18740690371807453,0.1412983841448105,0.19336463095483983
THA,0.151233306178793,0.19867759788963857,0.17434621901617878,0.1214995300780142,0.11468923352079233,0.1170500631765919,0.1972570589119235,0.15113028876106607,0.16741841836264384,0.12771454859599324,0.22901198028555447,0.20685757935560348,0.22167893566402933,0.13450995049339814,0.11573036973892346,0.20546800777002217,0.2346418524344439,0.1362851318656082,0.20276755382071923,0.1946722829969727,0.19325135986082553,0.1821549901346123,0.12436761387509147,0.12309991642587573,0.1323311116976553,0.1058454328810724,0.1949277973002182,0.20301903687747708,0.13180643258811106,0.15781741844838296,0.20063405333679135,0.21501092220679005,0.13846171241289004,0.10400711360253653,0.09168191307432999,0.2108187931566683,0.16678443879925725,0.17018567976745785,0.0,0.19463876404163533,0.10856684328524734,0.12393097041213429,0.19295249270729897,0.14806065835301924,0.14439750187653821,0.18392771834985366,0.17364125194369684
TUN,0.2574976346461271,0.0811454044051622,0.1419720782359701,0.1504455773909481,0.17563610115622555,0.13868098012100544,0.10781114638629498,0.22078576958616547,0.1555057111853401,0.1935113794474312,0.1338057808685383,0.13353357079001746,0.10943373245642014,0.12552457159664074,0.19101178832382382,0.09659245791103654,0.210693747042366,0.12707275263964316,0.12378219122769879,0.15735300230568477,0.12074236275634975,0.1906784037600479,0.21388345090767946,0.17418973202579596,0.1643182737232351,0.16517804394020308,0.13642997835815693,0.14453247218786827,0.18034970723627938,0.14771214038148925,0.13806884840152658,0.09992446326701455,0.24419010016729553,0.1569442261917619,0.16451336421002022,0.17903299468000416,0.28279019476879363,0.19803028833725417,0.19463876404163533,0.0,0.165267775282008,0.12204448101418913,0.08278420728123288,0.15172239192416567,0.2332262952893099,0.12426997637776971,0.09446628596090903
TWN,0.14184090282773346,0.16457062858489863,0.11741203340080207,0.1271173973370888,0.06316246974339926,0.11782712413158455,0.1627313672380794,0.1607619797730814,0.10013311575685063,0.09486645921425187,0.16107878433539605,0.16767721030436325,0.16209321680737995,0.07971771438510526,0.11136972094355757,0.1675879563696702,0.19096139306473606,0.13884993916907626,0.16056156517990805,0.14599353839599516,0.12485811525161375,0.1320384912239246,0.10311079538297169,0.12122617019368875,0.1716377495072793,0.07786509990580857,0.1809471400156885,0.16120057308325472,0.12235279488476225,0.0892502536269337,0.13274802518622142,0.1913071115352481,0.13549786278056095,0.08599605364633214,0.08857020936005602,0.20875772373889537,0.17640210817302138,0.10300373940466426,0.10856684328524734,0.165267775282008,0.0,0.09271858186156036,0.13781229483731983,0.07401129512558174,0.15760634849954425,0.1477309667297542,0.14729942607350818
UKR,0.18456759662723995,0.11918255083677483,0.13144484567444986,0.10275363264951408,0.10767835491083008,0.10885519779240825,0.14901045802519122,0.19851015600281208,0.115079517935023,0.13017779682188588,0.1332989417334369,0.1636250728697584,0.1366529356009874,0.0731957333462622,0.10575193606446147,0.1302681463419048,0.1530324697869348,0.14456411583252446,0.10242140627045045,0.15904554892219494,0.12025329217749743,0.15440852771676014,0.13189098478897163,0.13408547247496913,0.17325635669682787,0.09545165296478779,0.1607732403742433,0.14992513153607465,0.16274790705782874,0.10762556245663546,0.11170749751311078,0.16384560232803208,0.17165710210360757,0.11716325422005767,0.08713612487113977,0.18537812517905272,0.21720388646682195,0.12841573168889955,0.12393097041213429,0.12204448101418913,0.09271858186156036,0.0,0.10723205678683748,0.11509487564947227,0.1962019855217759,0.1436690229678792,0.12369034607897561
URY,0.24644966157406242,0.07290807108300415,0.10204682305288168,0.146089412615047,0.15966470561736879,0.12443942185432835,0.12595154310550521,0.22457436877277281,0.13369832197359852,0.18149756134230113,0.11872667038188313,0.11993707553378115,0.08940730206228846,0.11413915471690372,0.19211478618851813,0.08330996413783234,0.17432486533272215,0.15661263362095335,0.09046972083980996,0.14933686595456552,0.08417562399343978,0.18777701280517542,0.1955698762517444,0.16644396207313286,0.1945138583394221,0.1493070377866468,0.12471498961926743,0.11666968331001139,0.17569630333214464,0.12385685360352182,0.10551179120276238,0.10937612261103052,0.2416456287644982,0.1569953268124256,0.15207418960513294,0.17018963326384545,0.2849993243877362,0.17183081432011624,0.19295249270729897,0.08278420728123288,0.13781229483731983,0.10723205678683748,0.0,0.13475699220327353,0.24787183694945678,0.13375220479620786,0.09614764669527635
UZB,0.14693710526091847,0.16444939192358668,0.10896529134868162,0.15837814463690858,0.06420889661216904,0.11858117436555347,0.1240448229158294,0.145054266030061,0.06178558979464445,0.09425945837089275,0.12543362046572998,0.1498754126248375,0.12753781665008307,0.07261749190175124,0.13081313983500067,0.15538119599554115,0.2268956696901206,0.12316069892931569,0.1759590648112019,0.10038896638365578,0.10104890091867555,0.10377747617445232,0.12052172822806972,0.10669590002213226,0.17503212969586385,0.08948104465410843,0.18155305189054874,0.1472922792032348,0.1010876700951452,0.0625760702560376,0.10794178962545435,0.17007102522427212,0.1431904742930589,0.08600084865950547,0.1203899958947139,0.2275003353545148,0.17255511016475705,0.07929477118823398,0.14806065835301924,0.15172239192416567,0.07401129512558174,0.11509487564947227,0.13475699220327353,0.0,0.15597981047366632,0.10717989063263221,0.1428516534508605
YEM,0.12890867899744166,0.25559445273018555,0.2326946609876942,0.202450191641887,0.14855589774255554,0.18768042039621596,0.20745483518954597,0.14223074269428065,0.17414362554870852,0.13084302145108653,0.2476255350173908,0.24581331644875729,0.24408368990133936,0.17587110319981644,0.1307398845917831,0.2615471555384318,0.31798801373028385,0.1331616992460202,0.2730145849619231,0.21749817497093932,0.2299730751377595,0.13561602023753971,0.1542416075626057,0.1542024232253213,0.150566443752313,0.14828293165562104,0.2654302577375775,0.25951505495160765,0.13968659334363126,0.19186174542120268,0.22755179205848844,0.2630594776996264,0.09851696237753259,0.11743793674403262,0.17122089513224803,0.28609498919917564,0.10370218175716031,0.18740690371807453,0.14439750187653821,0.2332262952893099,0.15760634849954425,0.1962019855217759,0.24787183694945678,0.15597981047366632,0.0,0.1801496523042403,0.2255373291039131
ZAF,0.18546771716375318,0.1518535342222592,0.14381752081165786,0.1982901020129896,0.14287866551283812,0.11350134546784178,0.08045797568347914,0.16325050561486243,0.10022642637131227,0.15227448524493525,0.11339602173658186,0.14264454331486176,0.09459997731985864,0.09543669295763092,0.16967525284593765,0.13528095381586366,0.2571406762829349,0.107780872002995,0.18188858122810694,0.1081678472819814,0.1057564147156664,0.11357780248000628,0.1616516325974406,0.10218226398828067,0.16612527307603975,0.11989325843783603,0.16654002966064524,0.12562060269863537,0.1209938670319084,0.13341291259509752,0.11820688706341394,0.12230882339832591,0.1870807169980336,0.12927480745644568,0.16131853591184836,0.23900889496063735,0.21149142873090843,0.1412983841448105,0.18392771834985366,0.12426997637776971,0.1477309667297542,0.1436690229678792,0.13375220479620786,0.10717989063263221,0.1801496523042403,0.0,0.13184702140851987
ZWE,0.234431625935805,0.08380152475541239,0.10235675968987638,0.15885154216948844,0.1542164737423597,0.09864459000057393,0.09398914941158089,0.1880542159363581,0.15605430294254077,0.16543404532984216,0.15124102385790683,0.08576637148662532,0.11470789279874045,0.12927909948999183,0.19311672403442234,0.0645497297974655,0.2086200949004148,0.12014744917204197,0.13448044249161262,0.14178060238407747,0.10164739541522484,0.17426628672349007,0.18264088426693004,0.14368243543479056,0.1703701828994861,0.15088232179110347,0.07587518898442741,0.12530410187242202,0.16532067499430494,0.13159547067123414,0.150363547109214,0.11122898185550285,0.23401886479749015,0.1445002382016145,0.17493399421281475,0.194819203820457,0.2698924984223412,0.19336463095483983,0.17364125194369684,0.09446628596090903,0.14729942607350818,0.12369034607897561,0.09614764669527635,0.1428516534508605,0.2255373291039131,0.13184702140851987,0.0
