,AND,ARG,ARM,AUS,BGD,BOL,BRA,CAN,CHL,CHN,COL,CYP,CZE,DEU,ECU,EGY,ETH,GBR,GRC,GTM,HKG,IDN,IND,IRN,IRQ,JOR,JPN,KAZ,KEN,KGZ,KOR,LBN,LBY,MAC,MAR,MDV,MEX,MMR,MNG,MYS,NGA,NIC,NIR,NLD,NZL,PAK,PER,PHL,PRI,ROU,RUS,SGP,SRB,SVK,THA,TJK,TUN,TUR,TWN,UKR,URY,USA,UZB,VEN,VNM,ZWE
PAK,0.032889679074287415,0.029141850769519806,0.03263594210147858,0.03259449452161789,0.02733951061964035,0.032889679074287415,0.030047088861465454,0.032889679074287415,0.032889679074287415,0.03180938959121704,0.032889679074287415,0.032889679074287415,0.025862544775009155,0.032889679074287415,0.030416175723075867,0.023576468229293823,0.032889679074287415,0.04198375344276428,0.032889679074287415,0.027463555335998535,0.026644442230463028,0.032889679074287415,0.01960289478302002,0.026644442230463028,0.032889679074287415,0.026005059480667114,0.032889679074287415,0.026644442230463028,0.026644442230463028,0.026644442230463028,0.032889679074287415,0.032889679074287415,0.032889679074287415,0.032889679074287415,0.0212247371673584,0.02311067283153534,0.032889679074287415,0.023048724979162216,0.032889679074287415,0.02286568284034729,0.030990131199359894,0.032889679074287415,0.04676980525255203,0.025639623403549194,0.032889679074287415,0.0,0.032889679074287415,0.023048724979162216,0.032889679074287415,0.032889679074287415,0.032889679074287415,0.032889679074287415,0.023048724979162216,0.029422521591186523,0.032889679074287415,0.02504708617925644,0.02786365896463394,0.032889679074287415,0.028680674731731415,0.032889679074287415,0.032889679074287415,0.02809891849756241,0.032889679074287415,0.03079681098461151,0.032889679074287415,0.02698744833469391
PER,0.014872580766677856,0.023052308708429337,0.011380959302186966,0.012844525277614594,0.02048354595899582,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.01381305605173111,0.011381655931472778,0.001690894365310669,0.001690894365310669,0.013904325664043427,0.005154788494110107,0.004455801099538803,0.01998284086585045,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.01465657353401184,0.010138502344489098,0.026067517697811127,0.030621238052845,0.009770035743713379,0.03054460883140564,0.006238147616386414,0.010352473706007004,0.01155855879187584,0.015073511749505997,0.011796016246080399,0.001690894365310669,0.012399831786751747,0.001690894365310669,0.02992597222328186,0.018991004675626755,0.0077265966683626175,0.023695003241300583,0.001690894365310669,0.016424614936113358,0.0054591745138168335,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.003420397639274597,0.032889679074287415,0.0,0.017725102603435516,0.02628498524427414,0.002707565203309059,0.007635675370693207,0.001690894365310669,0.018382631242275238,0.015499137341976166,0.006200341507792473,0.013413399457931519,0.02786365896463394,0.0024443399161100388,0.005000203847885132,0.0049575455486774445,0.011408507823944092,0.024564873427152634,0.001690894365310669,0.014180097728967667,0.001690894365310669,0.018951810896396637
PHL,0.017725102603435516,0.023052308708429337,0.017725102603435516,0.017725102603435516,0.02048354595899582,0.015630021691322327,0.017725102603435516,0.030801206827163696,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.015768535435199738,0.0448732003569603,0.015768535435199738,0.03827524185180664,0.017725102603435516,0.017725102603435516,0.020875226706266403,0.02677549421787262,0.017725102603435516,0.02322922646999359,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.02495470643043518,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.016424614936113358,0.015768535435199738,0.02240055799484253,0.04676980525255203,0.018430456519126892,0.017725102603435516,0.023048724979162216,0.017725102603435516,0.0,0.02628498524427414,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.018382631242275238,0.015768535435199738,0.017725102603435516,0.017725102603435516,0.02786365896463394,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.013895750045776367,0.015768535435199738,0.017725102603435516,0.017725102603435516,0.017725102603435516,0.017946787178516388
PRI,0.023773670196533203,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.017338484525680542,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.04198375344276428,0.02628498524427414,0.04119612276554108,0.02628498524427414,0.02628498524427414,0.025750920176506042,0.0230436772108078,0.02628498524427414,0.026191432029008865,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02992597222328186,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.025278806686401367,0.02628498524427414,0.01960526779294014,0.04042954742908478,0.026074666529893875,0.02628498524427414,0.032889679074287415,0.02628498524427414,0.02628498524427414,0.0,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.014864429831504822,0.014658048748970032,0.02628498524427414,0.02628498524427414,0.02786365896463394,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414,0.02628498524427414
ROU,0.015285864472389221,0.023052308708429337,0.011380959302186966,0.012844525277614594,0.02048354595899582,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.01381305605173111,0.011381655931472778,0.002707565203309059,0.002707565203309059,0.013904325664043427,0.005154788494110107,0.004455801099538803,0.01998284086585045,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.01465657353401184,0.010138502344489098,0.026067517697811127,0.030621238052845,0.009770035743713379,0.03054460883140564,0.006238147616386414,0.010352473706007004,0.01155855879187584,0.015073511749505997,0.011796016246080399,0.002707565203309059,0.012399831786751747,0.002707565203309059,0.02992597222328186,0.018991004675626755,0.0077265966683626175,0.023695003241300583,0.002707565203309059,0.016424614936113358,0.0054591745138168335,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.003420397639274597,0.032889679074287415,0.002707565203309059,0.017725102603435516,0.02628498524427414,0.0,0.007635675370693207,0.002707565203309059,0.018382631242275238,0.015499137341976166,0.006200341507792473,0.013413399457931519,0.02786365896463394,0.002707565203309059,0.005000203847885132,0.0049575455486774445,0.011408507823944092,0.024564873427152634,0.002707565203309059,0.014180097728967667,0.002707565203309059,0.018951810896396637
RUS,0.012621060013771057,0.023052308708429337,0.011380959302186966,0.012844525277614594,0.02048354595899582,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.01381305605173111,0.011381655931472778,0.007635675370693207,0.007635675370693207,0.01197899878025055,0.007635675370693207,0.007635675370693207,0.018133364617824554,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.01465657353401184,0.009350406005978584,0.026067517697811127,0.030621238052845,0.009770035743713379,0.03054460883140564,0.007635675370693207,0.010352473706007004,0.01155855879187584,0.015067614614963531,0.011796016246080399,0.007635675370693207,0.012399831786751747,0.007635675370693207,0.02332855761051178,0.018991004675626755,0.0077265966683626175,0.023695003241300583,0.007635675370693207,0.016424614936113358,0.007635675370693207,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.007635675370693207,0.032889679074287415,0.007635675370693207,0.017725102603435516,0.02628498524427414,0.007635675370693207,0.0,0.007635675370693207,0.018382631242275238,0.015499137341976166,0.007635675370693207,0.013413399457931519,0.02786365896463394,0.007635675370693207,0.007635675370693207,0.007635675370693207,0.011408507823944092,0.024564873427152634,0.007635675370693207,0.014180097728967667,0.007635675370693207,0.018951810896396637
SGP,0.015285864472389221,0.023052308708429337,0.011380959302186966,0.012844525277614594,0.02048354595899582,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.01381305605173111,0.011381655931472778,0.001208968460559845,0.001494579017162323,0.013904325664043427,0.005154788494110107,0.004455801099538803,0.01998284086585045,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.01465657353401184,0.010138502344489098,0.026067517697811127,0.030621238052845,0.009770035743713379,0.03054460883140564,0.006238147616386414,0.010352473706007004,0.01155855879187584,0.015073511749505997,0.011796016246080399,0.0,0.012399831786751747,0.0013585984706878662,0.02992597222328186,0.018991004675626755,0.0077265966683626175,0.023695003241300583,0.0,0.016424614936113358,0.0054591745138168335,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.003420397639274597,0.032889679074287415,0.001690894365310669,0.017725102603435516,0.02628498524427414,0.002707565203309059,0.007635675370693207,0.0,0.018382631242275238,0.015499137341976166,0.006200341507792473,0.013413399457931519,0.02786365896463394,0.0024443399161100388,0.005000203847885132,0.0049575455486774445,0.011408507823944092,0.024564873427152634,0.0,0.014180097728967667,0.0,0.018951810896396637
SRB,0.015285864472389221,0.023052308708429337,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018025189638137817,0.018382631242275238,0.02370084822177887,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.017346441745758057,0.04198375344276428,0.018382631242275238,0.04119612276554108,0.018382631242275238,0.017338097095489502,0.023964062333106995,0.02313871681690216,0.018382631242275238,0.025735467672348022,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.02821822464466095,0.017100557684898376,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.016424614936113358,0.018382631242275238,0.01960526779294014,0.04676980525255203,0.024474650621414185,0.018382631242275238,0.023048724979162216,0.018382631242275238,0.018382631242275238,0.014864429831504822,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.0,0.01034092903137207,0.018382631242275238,0.018382631242275238,0.02786365896463394,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.024564873427152634,0.018382631242275238,0.018382631242275238,0.018382631242275238,0.018951810896396637
SVK,0.015499137341976166,0.023052308708429337,0.015499137341976166,0.015499137341976166,0.02048354595899582,0.014934107661247253,0.015499137341976166,0.02349446713924408,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.014934107661247253,0.015499137341976166,0.015499137341976166,0.01998284086585045,0.014934107661247253,0.04198375344276428,0.014934107661247253,0.04119612276554108,0.015499137341976166,0.015499137341976166,0.02330540120601654,0.0205981582403183,0.015499137341976166,0.026005059480667114,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.02992597222328186,0.017765194177627563,0.015499137341976166,0.017272286117076874,0.015499137341976166,0.016424614936113358,0.015499137341976166,0.01960526779294014,0.04676980525255203,0.026074666529893875,0.014934107661247253,0.029422521591186523,0.015499137341976166,0.015768535435199738,0.014658048748970032,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.01034092903137207,0.0,0.015499137341976166,0.015499137341976166,0.02786365896463394,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.014934107661247253,0.024564873427152634,0.015499137341976166,0.015499137341976166,0.015499137341976166,0.018951810896396637
THA,0.015285864472389221,0.023052308708429337,0.011380959302186966,0.012844525277614594,0.02048354595899582,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.012014113366603851,0.011381655931472778,0.006200341507792473,0.006200341507792473,0.013904325664043427,0.006200341507792473,0.004869204014539719,0.01998284086585045,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.01465657353401184,0.010138502344489098,0.026067517697811127,0.030621238052845,0.009770035743713379,0.03054460883140564,0.006238147616386414,0.010352473706007004,0.01155855879187584,0.015073511749505997,0.011796016246080399,0.006200341507792473,0.007505379617214203,0.006200341507792473,0.02992597222328186,0.018991004675626755,0.00736851803958416,0.023695003241300583,0.006200341507792473,0.016424614936113358,0.004558265209197998,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.006200341507792473,0.032889679074287415,0.006200341507792473,0.017725102603435516,0.02628498524427414,0.006200341507792473,0.007635675370693207,0.006200341507792473,0.018382631242275238,0.015499137341976166,0.0,0.013413399457931519,0.02786365896463394,0.006200341507792473,0.006200341507792473,0.006200341507792473,0.011408507823944092,0.024564873427152634,0.006200341507792473,0.0133034847676754,0.006200341507792473,0.018951810896396637
TJK,0.014525249600410461,0.021319285035133362,0.011436153203248978,0.013413399457931519,0.015703819692134857,0.013413399457931519,0.012782983481884003,0.030801206827163696,0.01381305605173111,0.010434284806251526,0.013413399457931519,0.013413399457931519,0.013413399457931519,0.013413399457931519,0.013413399457931519,0.013413399457931519,0.01586093008518219,0.0448732003569603,0.013413399457931519,0.04119612276554108,0.013413399457931519,0.013413399457931519,0.026067517697811127,0.030621238052845,0.013413399457931519,0.03054460883140564,0.013413399457931519,0.010802801698446274,0.011099778115749359,0.013413399457931519,0.013413399457931519,0.013413399457931519,0.013413399457931519,0.013413399457931519,0.025232747197151184,0.014954298734664917,0.013413399457931519,0.018528692424297333,0.013413399457931519,0.01597021520137787,0.013413399457931519,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.013413399457931519,0.02504708617925644,0.013413399457931519,0.017725102603435516,0.02628498524427414,0.013413399457931519,0.013413399457931519,0.013413399457931519,0.018382631242275238,0.015499137341976166,0.013413399457931519,0.0,0.02786365896463394,0.013413399457931519,0.013413399457931519,0.011826500296592712,0.013189315795898438,0.024564873427152634,0.013413399457931519,0.014180097728967667,0.013413399457931519,0.018951810896396637
TUN,0.022056397050619125,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.030801206827163696,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.04341329634189606,0.02786365896463394,0.03570586442947388,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.030621238052845,0.02786365896463394,0.03054460883140564,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.04676980525255203,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.0,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02445480227470398,0.026952072978019714,0.02786365896463394,0.02786365896463394,0.02786365896463394,0.02786365896463394
TUR,0.015285864472389221,0.023052308708429337,0.011315301060676575,0.012844525277614594,0.02048354595899582,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.013703681528568268,0.011381655931472778,0.0024443399161100388,0.0024443399161100388,0.013904325664043427,0.005154788494110107,0.004455801099538803,0.01998284086585045,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.01465657353401184,0.009350406005978584,0.026067517697811127,0.030621238052845,0.009770035743713379,0.03054460883140564,0.006238147616386414,0.010352473706007004,0.01155855879187584,0.015073511749505997,0.011796016246080399,0.0024443399161100388,0.011249963194131851,0.0024443399161100388,0.02992597222328186,0.018991004675626755,0.0077265966683626175,0.023695003241300583,0.0024443399161100388,0.016424614936113358,0.0054591745138168335,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.003420397639274597,0.032889679074287415,0.0024443399161100388,0.017725102603435516,0.02628498524427414,0.002707565203309059,0.007635675370693207,0.0024443399161100388,0.018382631242275238,0.015499137341976166,0.006200341507792473,0.013413399457931519,0.02786365896463394,0.0,0.005000203847885132,0.0049575455486774445,0.011408507823944092,0.024564873427152634,0.0024443399161100388,0.014180097728967667,0.0024443399161100388,0.018951810896396637
TWN,0.015285864472389221,0.023052308708429337,0.011380959302186966,0.012844525277614594,0.02048354595899582,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.01381305605173111,0.011381655931472778,0.005000203847885132,0.005000203847885132,0.013904325664043427,0.005154788494110107,0.0034652091562747955,0.01998284086585045,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.010327719151973724,0.010138502344489098,0.026067517697811127,0.030621238052845,0.009770035743713379,0.03054460883140564,0.006238147616386414,0.010352473706007004,0.009917836636304855,0.014239870011806488,0.011796016246080399,0.005000203847885132,0.012399831786751747,0.005000203847885132,0.02992597222328186,0.018991004675626755,0.0077265966683626175,0.023533150553703308,0.005000203847885132,0.016424614936113358,0.0054591745138168335,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.005000203847885132,0.028680674731731415,0.005000203847885132,0.017725102603435516,0.02628498524427414,0.005000203847885132,0.007635675370693207,0.005000203847885132,0.018382631242275238,0.015499137341976166,0.006200341507792473,0.013413399457931519,0.02786365896463394,0.005000203847885132,0.0,0.005000203847885132,0.011408507823944092,0.024564873427152634,0.005000203847885132,0.014180097728967667,0.005000203847885132,0.018951810896396637
UKR,0.015285864472389221,0.021319285035133362,0.011380959302186966,0.012844525277614594,0.018062114715576172,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.01381305605173111,0.011332891881465912,0.0049575455486774445,0.0049575455486774445,0.013904325664043427,0.0049575455486774445,0.0049575455486774445,0.01998284086585045,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.01465657353401184,0.010138502344489098,0.026067517697811127,0.030621238052845,0.008913151919841766,0.03054460883140564,0.006238147616386414,0.010352473706007004,0.01155855879187584,0.015073511749505997,0.010808825492858887,0.0049575455486774445,0.012399831786751747,0.0049575455486774445,0.02992597222328186,0.018991004675626755,0.0077265966683626175,0.023695003241300583,0.0049575455486774445,0.01597021520137787,0.0054591745138168335,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.0049575455486774445,0.032889679074287415,0.0049575455486774445,0.017725102603435516,0.02628498524427414,0.0049575455486774445,0.007635675370693207,0.0049575455486774445,0.018382631242275238,0.015499137341976166,0.006200341507792473,0.011826500296592712,0.02786365896463394,0.0049575455486774445,0.005000203847885132,0.0,0.011408507823944092,0.024564873427152634,0.0049575455486774445,0.014180097728967667,0.0049575455486774445,0.018951810896396637
URY,0.015187948942184448,0.021730244159698486,0.011408507823944092,0.012844525277614594,0.02048354595899582,0.008449040353298187,0.011408507823944092,0.030801206827163696,0.01381305605173111,0.011408507823944092,0.011408507823944092,0.011408507823944092,0.013904325664043427,0.011408507823944092,0.011408507823944092,0.01998284086585045,0.008575201034545898,0.0448732003569603,0.008575201034545898,0.03787761926651001,0.01465657353401184,0.011408507823944092,0.024742737412452698,0.02677549421787262,0.011408507823944092,0.026191432029008865,0.011408507823944092,0.011408507823944092,0.01155855879187584,0.015073511749505997,0.011408507823944092,0.011408507823944092,0.012399831786751747,0.011408507823944092,0.02992597222328186,0.018991004675626755,0.011408507823944092,0.023695003241300583,0.011408507823944092,0.01597021520137787,0.011408507823944092,0.02039666473865509,0.04676980525255203,0.026074666529893875,0.009795576333999634,0.032889679074287415,0.011408507823944092,0.013895750045776367,0.02628498524427414,0.011408507823944092,0.011408507823944092,0.011408507823944092,0.018382631242275238,0.014934107661247253,0.011408507823944092,0.013189315795898438,0.02445480227470398,0.011408507823944092,0.011408507823944092,0.011408507823944092,0.0,0.02283380925655365,0.011408507823944092,0.011408507823944092,0.011408507823944092,0.017946787178516388
USA,0.020380035042762756,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.017890572547912598,0.024564873427152634,0.024564873427152634,0.030801206827163696,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.02211795747280121,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.0448732003569603,0.024564873427152634,0.025607645511627197,0.024564873427152634,0.024564873427152634,0.020428188145160675,0.02677549421787262,0.024564873427152634,0.027386650443077087,0.024564873427152634,0.024564873427152634,0.02309831976890564,0.022766783833503723,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.020394735038280487,0.020790204405784607,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.023362919688224792,0.024564873427152634,0.026101812720298767,0.04676980525255203,0.026074666529893875,0.024564873427152634,0.02809891849756241,0.024564873427152634,0.015768535435199738,0.02628498524427414,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.026952072978019714,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.02283380925655365,0.0,0.024564873427152634,0.024564873427152634,0.024564873427152634,0.014905691146850586
UZB,0.015285864472389221,0.023052308708429337,0.011380959302186966,0.012844525277614594,0.02048354595899582,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.01381305605173111,0.011381655931472778,0.001208968460559845,0.001494579017162323,0.013904325664043427,0.005154788494110107,0.004455801099538803,0.01998284086585045,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.01465657353401184,0.010138502344489098,0.026067517697811127,0.030621238052845,0.009770035743713379,0.03054460883140564,0.006238147616386414,0.010352473706007004,0.01155855879187584,0.015073511749505997,0.011796016246080399,0.0,0.012399831786751747,0.0013585984706878662,0.02992597222328186,0.018991004675626755,0.0077265966683626175,0.023695003241300583,0.0,0.016424614936113358,0.0054591745138168335,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.003420397639274597,0.032889679074287415,0.001690894365310669,0.017725102603435516,0.02628498524427414,0.002707565203309059,0.007635675370693207,0.0,0.018382631242275238,0.015499137341976166,0.006200341507792473,0.013413399457931519,0.02786365896463394,0.0024443399161100388,0.005000203847885132,0.0049575455486774445,0.011408507823944092,0.024564873427152634,0.0,0.014180097728967667,0.0,0.018951810896396637
VEN,0.014180097728967667,0.01982864737510681,0.009579099714756012,0.014180097728967667,0.014059968292713165,0.014180097728967667,0.014180097728967667,0.030801206827163696,0.011546649038791656,0.014180097728967667,0.014180097728967667,0.014180097728967667,0.014180097728967667,0.012193053960800171,0.014180097728967667,0.018041394650936127,0.01586093008518219,0.0448732003569603,0.01297171413898468,0.04119612276554108,0.014180097728967667,0.014180097728967667,0.026067517697811127,0.030621238052845,0.0133034847676754,0.03054460883140564,0.014180097728967667,0.014180097728967667,0.0124921053647995,0.014975644648075104,0.01289089024066925,0.014180097728967667,0.0133034847676754,0.014180097728967667,0.024809792637825012,0.015825048089027405,0.014180097728967667,0.023695003241300583,0.014180097728967667,0.012495942413806915,0.014180097728967667,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.014180097728967667,0.03079681098461151,0.014180097728967667,0.017725102603435516,0.02628498524427414,0.014180097728967667,0.014180097728967667,0.014180097728967667,0.018382631242275238,0.015499137341976166,0.0133034847676754,0.014180097728967667,0.02786365896463394,0.014180097728967667,0.014180097728967667,0.014180097728967667,0.011408507823944092,0.024564873427152634,0.014180097728967667,0.0,0.014180097728967667,0.018951810896396637
VNM,0.015285864472389221,0.023052308708429337,0.011380959302186966,0.012844525277614594,0.02048354595899582,0.012576572597026825,0.008785925805568695,0.030801206827163696,0.01381305605173111,0.011381655931472778,0.001208968460559845,0.001494579017162323,0.013904325664043427,0.005154788494110107,0.004455801099538803,0.01998284086585045,0.01586093008518219,0.0448732003569603,0.011332549154758453,0.04119612276554108,0.01465657353401184,0.010138502344489098,0.026067517697811127,0.030621238052845,0.009770035743713379,0.03054460883140564,0.006238147616386414,0.010352473706007004,0.01155855879187584,0.015073511749505997,0.011796016246080399,0.0,0.012399831786751747,0.0013585984706878662,0.02992597222328186,0.018991004675626755,0.0077265966683626175,0.023695003241300583,0.0,0.016424614936113358,0.0054591745138168335,0.026101812720298767,0.04676980525255203,0.02629433199763298,0.003420397639274597,0.032889679074287415,0.001690894365310669,0.017725102603435516,0.02628498524427414,0.002707565203309059,0.007635675370693207,0.0,0.018382631242275238,0.015499137341976166,0.006200341507792473,0.013413399457931519,0.02786365896463394,0.0024443399161100388,0.005000203847885132,0.0049575455486774445,0.011408507823944092,0.024564873427152634,0.0,0.014180097728967667,0.0,0.018951810896396637
ZWE,0.017946787178516388,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.013547569513320923,0.018951810896396637,0.018951810896396637,0.030801206827163696,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.017946787178516388,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.0448732003569603,0.018951810896396637,0.030120864510536194,0.018951810896396637,0.018951810896396637,0.02007143199443817,0.02677549421787262,0.018951810896396637,0.03054460883140564,0.018951810896396637,0.018951810896396637,0.017481371760368347,0.017946787178516388,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.026003912091255188,0.015924733132123947,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.0177459716796875,0.018951810896396637,0.026101812720298767,0.04676980525255203,0.026074666529893875,0.018951810896396637,0.02698744833469391,0.018951810896396637,0.017946787178516388,0.02628498524427414,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.02786365896463394,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.017946787178516388,0.014905691146850586,0.018951810896396637,0.018951810896396637,0.018951810896396637,0.0
